FileName,Habitat,Type,Season,Moment
01_KE-US/KE-US_20200607_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200607_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200607_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200607_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200607_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200607_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200607_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200607_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200607_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200607_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200607_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200607_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200607_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200607_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200607_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200607_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200607_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200607_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200607_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200607_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200607_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200607_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200607_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200607_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200607_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200607_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200607_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200607_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200607_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200610_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200610_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200610_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200610_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200610_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200610_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200610_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200610_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200610_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200610_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200610_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200610_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200610_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200610_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200610_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200610_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200610_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200610_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200610_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200610_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200610_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200610_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200610_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200610_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200610_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200610_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200610_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200610_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200610_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200610_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200610_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200610_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200613_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200613_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200613_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200613_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200613_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200613_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200613_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200613_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200613_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200613_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200613_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200613_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200613_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200613_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200613_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200613_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200613_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200613_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200613_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200613_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200613_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200613_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200613_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200613_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200613_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200613_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200613_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200613_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200613_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200613_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200613_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200613_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200616_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200616_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200616_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200616_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200616_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200616_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200616_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200616_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200616_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200616_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200616_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200616_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200616_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200616_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200616_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200616_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200616_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200616_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200616_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200616_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200616_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200616_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200616_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200616_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200616_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200616_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200616_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200616_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200616_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200616_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200616_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200616_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200619_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200619_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200619_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200619_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200619_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200619_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200619_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200619_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200619_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200619_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200619_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200619_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200619_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200619_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200619_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200619_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200619_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200619_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200619_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200619_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200619_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200619_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200619_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200619_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200619_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200619_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200619_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200619_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200619_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200619_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200619_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200619_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200622_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200622_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200622_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200622_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200622_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200622_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200622_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200622_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200622_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200622_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200622_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200622_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200622_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200622_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200622_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200622_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200622_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200622_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200622_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200622_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200622_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200622_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200622_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200622_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200622_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200622_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200622_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200622_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200622_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200622_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200622_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200622_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200625_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200625_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200625_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200625_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200625_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200625_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200625_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200625_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200625_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200625_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200625_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200625_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200625_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200625_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200625_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200625_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200625_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200625_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200625_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200625_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200625_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200625_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200625_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200625_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200625_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200625_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200625_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200625_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200625_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200625_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200625_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200625_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200628_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200628_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200628_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200628_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200628_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200628_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200628_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200628_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200628_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200628_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200628_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200628_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200628_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200628_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200628_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200628_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200628_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200628_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200628_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200628_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200628_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200628_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200628_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200628_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200628_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200628_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200628_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200628_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200628_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200628_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200628_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200628_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200701_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200701_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200701_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200701_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200701_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200701_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200701_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200701_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200701_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200701_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200701_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200701_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200701_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200701_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200701_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200701_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200701_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200701_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200701_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200701_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200701_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200701_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200701_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200701_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200701_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200701_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200701_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200701_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200701_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200701_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200701_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200701_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200704_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200704_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200704_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200704_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200704_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200704_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200704_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200704_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200704_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200704_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200704_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200704_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200704_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200704_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200704_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200704_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200704_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200704_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200704_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200704_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200704_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200704_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200704_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200704_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200704_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200704_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200704_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200704_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200704_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200704_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200704_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200704_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200707_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200707_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200707_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200707_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200707_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200707_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200707_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200707_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200707_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200707_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200707_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200707_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200707_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200707_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200707_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200707_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200707_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200707_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200707_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200707_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200707_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200707_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200707_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200707_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200707_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200707_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200707_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200707_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200707_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200707_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200707_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200707_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200710_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200710_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200710_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200710_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200710_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200710_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200710_020000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200710_020000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200710_040000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200710_040000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200710_040000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200710_040000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200710_050000_SR_1,1,Close,Dry,SR
01_KE-US/KE-US_20200710_050000_SR_2,1,Close,Dry,SR
01_KE-US/KE-US_20200710_050000_SR_3,1,Close,Dry,SR
01_KE-US/KE-US_20200710_050000_SR_4,1,Close,Dry,SR
01_KE-US/KE-US_20200710_130000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200710_130000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200710_130000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200710_130000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200710_140000_MD_1,1,Close,Dry,MD
01_KE-US/KE-US_20200710_140000_MD_2,1,Close,Dry,MD
01_KE-US/KE-US_20200710_140000_MD_3,1,Close,Dry,MD
01_KE-US/KE-US_20200710_140000_MD_4,1,Close,Dry,MD
01_KE-US/KE-US_20200710_220000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200710_220000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200710_220000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200710_220000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200710_230000_SS_1,1,Close,Dry,SS
01_KE-US/KE-US_20200710_230000_SS_2,1,Close,Dry,SS
01_KE-US/KE-US_20200710_230000_SS_3,1,Close,Dry,SS
01_KE-US/KE-US_20200710_230000_SS_4,1,Close,Dry,SS
01_KE-US/KE-US_20200713_010000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200713_010000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200713_010000_MN_3,1,Close,Dry,MN
01_KE-US/KE-US_20200713_010000_MN_4,1,Close,Dry,MN
01_KE-US/KE-US_20200713_020000_MN_1,1,Close,Dry,MN
01_KE-US/KE-US_20200713_020000_MN_2,1,Close,Dry,MN
01_KE-US/KE-US_20200713_020000_MN_3,1,Close,Dry,MN
